nested,independent,process_number,dimensions,mode,max_pareto,max_theoretical_pareto,max_time,pareto_time
1,2,1,9,bagging_remove_reverse,4,4,2.5987625122070312e-05,0.000324249267578125
1,2,1,9,bagging_remove_reverse_divide,4,4,2.6464462280273438e-05,0.00033473968505859375
1,2,1,10,random,4,4,4.124641418457031e-05,0.0003752708435058594
1,2,1,10,bagging_divide,4,4,2.6941299438476562e-05,0.000335693359375
1,2,1,10,bagging_remove,4,4,2.574920654296875e-05,0.0003459453582763672
1,2,1,10,bagging_remove_divide,4,4,2.6226043701171875e-05,0.00033164024353027344
1,2,1,10,bagging_remove_reverse,4,4,2.7418136596679688e-05,0.00034332275390625
1,2,1,10,bagging_remove_reverse_divide,4,4,2.5510787963867188e-05,0.0003235340118408203
1,2,2,1,random,1,4,2.5987625122070312e-05,0.000110626220703125
1,2,2,1,bagging_divide,1,4,6.723403930664062e-05,0.00015091896057128906
1,2,2,1,bagging_remove,1,4,2.47955322265625e-05,0.00010752677917480469
1,2,2,1,bagging_remove_divide,1,4,2.4318695068359375e-05,0.00010538101196289062
1,2,2,1,bagging_remove_reverse,1,4,2.4080276489257812e-05,8.416175842285156e-05
1,2,2,1,bagging_remove_reverse_divide,1,4,2.5033950805664062e-05,8.96453857421875e-05
1,2,2,2,random,1,4,2.4318695068359375e-05,0.00010776519775390625
1,2,2,2,bagging_divide,1,4,2.4318695068359375e-05,0.00010466575622558594
1,2,2,2,bagging_remove,1,4,2.47955322265625e-05,0.00011038780212402344
1,2,2,2,bagging_remove_divide,2,4,2.5272369384765625e-05,0.000141143798828125
1,2,2,2,bagging_remove_reverse,1,4,2.3365020751953125e-05,0.00010275840759277344
1,2,2,2,bagging_remove_reverse_divide,1,4,2.4557113647460938e-05,0.00010371208190917969
1,2,2,3,random,1,4,2.5272369384765625e-05,0.00010991096496582031
1,2,2,3,bagging_divide,2,4,2.4318695068359375e-05,0.0001971721649169922
1,2,2,3,bagging_remove,1,4,3.886222839355469e-05,0.00011181831359863281
1,2,2,3,bagging_remove_divide,1,4,2.4318695068359375e-05,0.00011372566223144531
1,2,2,3,bagging_remove_reverse,1,4,2.47955322265625e-05,0.00010943412780761719
1,2,2,3,bagging_remove_reverse_divide,2,4,2.4557113647460938e-05,0.00012302398681640625
1,2,2,4,random,2,4,6.890296936035156e-05,0.00018334388732910156
1,2,2,4,bagging_divide,2,4,2.4557113647460938e-05,0.0001385211944580078
1,2,2,4,bagging_remove,2,4,2.5033950805664062e-05,0.0001385211944580078
1,2,2,4,bagging_remove_divide,2,4,2.5510787963867188e-05,0.00014066696166992188
1,2,2,4,bagging_remove_reverse,4,4,2.4080276489257812e-05,0.00019240379333496094
1,2,2,4,bagging_remove_reverse_divide,2,4,2.4557113647460938e-05,0.0001373291015625
1,2,2,5,random,2,4,2.5033950805664062e-05,0.0001380443572998047
1,2,2,5,bagging_divide,2,4,2.574920654296875e-05,0.00014162063598632812
1,2,2,5,bagging_remove,2,4,2.5510787963867188e-05,0.00017833709716796875
1,2,2,5,bagging_remove_divide,2,4,2.574920654296875e-05,0.00014090538024902344
1,2,2,5,bagging_remove_reverse,4,4,2.47955322265625e-05,0.0002009868621826172
1,2,2,5,bagging_remove_reverse_divide,2,4,2.47955322265625e-05,0.00012755393981933594
1,2,2,6,random,1,4,2.47955322265625e-05,0.00010919570922851562
1,2,2,6,bagging_divide,2,4,2.4318695068359375e-05,0.0001354217529296875
1,2,2,6,bagging_remove,2,4,2.5510787963867188e-05,0.00014138221740722656
1,2,2,6,bagging_remove_divide,2,4,2.5033950805664062e-05,0.00013756752014160156
1,2,2,6,bagging_remove_reverse,2,4,2.4318695068359375e-05,0.0001373291015625
1,2,2,6,bagging_remove_reverse_divide,2,4,2.5272369384765625e-05,0.00014209747314453125
1,2,2,7,random,2,4,2.47955322265625e-05,0.0001392364501953125
1,2,2,7,bagging_divide,3,4,3.4332275390625e-05,0.0001919269561767578
1,2,2,7,bagging_remove,4,4,2.5272369384765625e-05,0.00019931793212890625
1,2,2,7,bagging_remove_divide,2,4,2.4080276489257812e-05,0.00013113021850585938
1,2,2,7,bagging_remove_reverse,2,4,2.3603439331054688e-05,0.00019216537475585938
1,2,2,7,bagging_remove_reverse_divide,4,4,2.5033950805664062e-05,0.00020265579223632812
1,2,2,8,random,2,4,2.5272369384765625e-05,0.0001373291015625
1,2,2,8,bagging_divide,2,4,2.4557113647460938e-05,0.0001342296600341797
1,2,2,8,bagging_remove,2,4,2.4557113647460938e-05,0.00015401840209960938
1,2,2,8,bagging_remove_divide,2,4,2.5510787963867188e-05,0.00015115737915039062
1,2,2,8,bagging_remove_reverse,2,4,2.384185791015625e-05,0.0001513957977294922
1,2,2,8,bagging_remove_reverse_divide,4,4,2.47955322265625e-05,0.000202178955078125
1,2,2,9,random,2,4,2.5510787963867188e-05,0.00013828277587890625
1,2,2,9,bagging_divide,4,4,2.5272369384765625e-05,0.0001971721649169922
1,2,2,9,bagging_remove,2,4,2.5033950805664062e-05,0.0001380443572998047
1,2,2,9,bagging_remove_divide,3,4,2.4557113647460938e-05,0.0002028942108154297
1,2,2,9,bagging_remove_reverse,4,4,2.574920654296875e-05,0.00020194053649902344
1,2,2,9,bagging_remove_reverse_divide,2,4,2.3365020751953125e-05,0.0002307891845703125
1,2,2,10,random,2,4,2.5033950805664062e-05,0.00019621849060058594
1,2,2,10,bagging_divide,2,4,2.574920654296875e-05,0.0001418590545654297
1,2,2,10,bagging_remove,2,4,2.574920654296875e-05,0.00014138221740722656
1,2,2,10,bagging_remove_divide,2,4,2.574920654296875e-05,0.00014162063598632812
1,2,2,10,bagging_remove_reverse,2,4,2.574920654296875e-05,0.0001442432403564453
1,2,2,10,bagging_remove_reverse_divide,4,4,2.4080276489257812e-05,0.00019431114196777344
1,2,3,1,random,1,4,1.9550323486328125e-05,9.322166442871094e-05
1,2,3,1,bagging_divide,1,4,1.8358230590820312e-05,0.00014495849609375
1,2,3,1,bagging_remove,1,4,1.9788742065429688e-05,9.202957153320312e-05
1,2,3,1,bagging_remove_divide,1,4,1.8596649169921875e-05,8.916854858398438e-05
1,2,3,1,bagging_remove_reverse,1,4,1.811981201171875e-05,6.771087646484375e-05
1,2,3,1,bagging_remove_reverse_divide,1,4,1.8596649169921875e-05,6.914138793945312e-05
1,2,3,2,random,2,4,1.9788742065429688e-05,0.00015306472778320312
1,2,3,2,bagging_divide,2,4,1.9311904907226562e-05,0.0001533031463623047
1,2,3,2,bagging_remove,1,4,1.811981201171875e-05,0.00014448165893554688
1,2,3,2,bagging_remove_divide,2,4,1.8596649169921875e-05,0.00019407272338867188
1,2,3,2,bagging_remove_reverse,1,4,1.9550323486328125e-05,8.654594421386719e-05
1,2,3,2,bagging_remove_reverse_divide,1,4,2.002716064453125e-05,8.58306884765625e-05
1,2,3,3,random,2,4,1.9073486328125e-05,0.0001647472381591797
1,2,3,3,bagging_divide,4,4,1.9311904907226562e-05,0.00021910667419433594
1,2,3,3,bagging_remove,2,4,2.6464462280273438e-05,0.00015878677368164062
1,2,3,3,bagging_remove_divide,2,4,1.9550323486328125e-05,0.00015115737915039062
1,2,3,3,bagging_remove_reverse,1,4,1.8835067749023438e-05,0.00012445449829101562
1,2,3,3,bagging_remove_reverse_divide,1,4,1.7881393432617188e-05,9.393692016601562e-05
1,2,3,4,random,4,4,1.9550323486328125e-05,0.00022792816162109375
1,2,3,4,bagging_divide,4,4,1.8835067749023438e-05,0.00022721290588378906
1,2,3,4,bagging_remove,4,4,1.8596649169921875e-05,0.0002048015594482422
1,2,3,4,bagging_remove_divide,4,4,1.9550323486328125e-05,0.00021338462829589844
1,2,3,4,bagging_remove_reverse,2,4,1.9073486328125e-05,0.00015473365783691406
1,2,3,4,bagging_remove_reverse_divide,2,4,1.8596649169921875e-05,0.00022411346435546875
1,2,3,5,random,4,4,1.9788742065429688e-05,0.0002129077911376953
1,2,3,5,bagging_divide,3,4,1.9550323486328125e-05,0.0002117156982421875
1,2,3,5,bagging_remove,2,4,2.0265579223632812e-05,0.0001590251922607422
1,2,3,5,bagging_remove_divide,4,4,1.9073486328125e-05,0.00020194053649902344
1,2,3,5,bagging_remove_reverse,4,4,1.9073486328125e-05,0.00020885467529296875
1,2,3,5,bagging_remove_reverse_divide,1,4,1.9073486328125e-05,9.226799011230469e-05
1,2,3,6,random,4,4,1.9073486328125e-05,0.0002033710479736328
1,2,3,6,bagging_divide,4,4,1.9550323486328125e-05,0.00021076202392578125
1,2,3,6,bagging_remove,4,4,2.002716064453125e-05,0.00021338462829589844
1,2,3,6,bagging_remove_divide,4,4,1.9311904907226562e-05,0.00020956993103027344
1,2,3,6,bagging_remove_reverse,2,4,1.811981201171875e-05,0.0001494884490966797
1,2,3,6,bagging_remove_reverse_divide,4,4,1.8358230590820312e-05,0.00020933151245117188
1,2,3,7,random,3,4,1.9073486328125e-05,0.0002014636993408203
1,2,3,7,bagging_divide,4,4,1.9788742065429688e-05,0.00021409988403320312
1,2,3,7,bagging_remove,4,4,2.2649765014648438e-05,0.0002956390380859375
1,2,3,7,bagging_remove_divide,4,4,2.002716064453125e-05,0.00021409988403320312
1,2,3,7,bagging_remove_reverse,4,4,1.811981201171875e-05,0.0002040863037109375
1,2,3,7,bagging_remove_reverse_divide,4,4,1.8835067749023438e-05,0.00021004676818847656
1,2,3,8,random,3,4,1.9073486328125e-05,0.0002193450927734375
1,2,3,8,bagging_divide,4,4,1.9788742065429688e-05,0.00021314620971679688
1,2,3,8,bagging_remove,4,4,1.9073486328125e-05,0.00020599365234375
1,2,3,8,bagging_remove_divide,4,4,1.8835067749023438e-05,0.00020503997802734375
1,2,3,8,bagging_remove_reverse,1,4,1.8596649169921875e-05,9.012222290039062e-05
1,2,3,8,bagging_remove_reverse_divide,2,4,1.811981201171875e-05,0.0001049041748046875
1,2,3,9,random,2,4,1.9550323486328125e-05,0.00016689300537109375
1,2,3,9,bagging_divide,4,4,1.9311904907226562e-05,0.0002665519714355469
1,2,3,9,bagging_remove,4,4,1.9311904907226562e-05,0.0002276897430419922
1,2,3,9,bagging_remove_divide,4,4,1.9788742065429688e-05,0.00021386146545410156
1,2,3,9,bagging_remove_reverse,4,4,1.8358230590820312e-05,0.00020456314086914062
1,2,3,9,bagging_remove_reverse_divide,3,4,1.9073486328125e-05,0.00021648406982421875
1,2,3,10,random,2,4,4.506111145019531e-05,0.0001595020294189453
1,2,3,10,bagging_divide,4,4,1.9311904907226562e-05,0.0002818107604980469
1,2,3,10,bagging_remove,4,4,1.9311904907226562e-05,0.00020575523376464844
1,2,3,10,bagging_remove_divide,4,4,1.9550323486328125e-05,0.00020956993103027344
1,2,3,10,bagging_remove_reverse,4,4,1.9788742065429688e-05,0.0002238750457763672
1,2,3,10,bagging_remove_reverse_divide,4,4,1.9550323486328125e-05,0.0002148151397705078
1,2,4,1,random,1,4,2.6226043701171875e-05,0.00012040138244628906
1,2,4,1,bagging_divide,1,4,2.4557113647460938e-05,0.00011110305786132812
1,2,4,1,bagging_remove,1,4,2.4557113647460938e-05,0.00011229515075683594
1,2,4,1,bagging_remove_divide,1,4,2.5033950805664062e-05,0.00011205673217773438
1,2,4,1,bagging_remove_reverse,1,4,2.4318695068359375e-05,0.0001475811004638672
1,2,4,1,bagging_remove_reverse_divide,1,4,2.5033950805664062e-05,9.107589721679688e-05
1,2,4,2,random,2,4,2.4318695068359375e-05,0.0001678466796875
1,2,4,2,bagging_divide,2,4,2.4557113647460938e-05,0.00017189979553222656
1,2,4,2,bagging_remove,2,4,2.5510787963867188e-05,0.00017690658569335938
1,2,4,2,bagging_remove_divide,4,4,2.4318695068359375e-05,0.0002853870391845703
1,2,4,2,bagging_remove_reverse,2,4,2.5033950805664062e-05,0.00017642974853515625
1,2,4,2,bagging_remove_reverse_divide,1,4,2.3365020751953125e-05,0.00014591217041015625
1,2,4,3,random,2,4,2.5987625122070312e-05,0.0001773834228515625
1,2,4,3,bagging_divide,4,4,2.5272369384765625e-05,0.00029921531677246094
1,2,4,3,bagging_remove,1,4,2.47955322265625e-05,0.00011110305786132812
1,2,4,3,bagging_remove_divide,2,4,2.4080276489257812e-05,0.00019121170043945312
1,2,4,3,bagging_remove_reverse,3,4,2.4080276489257812e-05,0.0002455711364746094
1,2,4,3,bagging_remove_reverse_divide,4,4,2.4080276489257812e-05,0.0002911090850830078
1,2,4,4,random,2,4,2.5987625122070312e-05,0.0001780986785888672
1,2,4,4,bagging_divide,4,4,2.4318695068359375e-05,0.0003275871276855469
1,2,4,4,bagging_remove,3,4,2.574920654296875e-05,0.0002503395080566406
1,2,4,4,bagging_remove_divide,3,4,2.4080276489257812e-05,0.0002455711364746094
1,2,4,4,bagging_remove_reverse,2,4,2.5272369384765625e-05,0.00014257431030273438
1,2,4,4,bagging_remove_reverse_divide,2,4,2.4557113647460938e-05,0.00014519691467285156
1,2,4,5,random,3,4,2.574920654296875e-05,0.0002677440643310547
1,2,4,5,bagging_divide,4,4,2.5987625122070312e-05,0.0003046989440917969
1,2,4,5,bagging_remove,4,4,2.47955322265625e-05,0.0002868175506591797
1,2,4,5,bagging_remove_divide,4,4,2.4318695068359375e-05,0.00028324127197265625
1,2,4,5,bagging_remove_reverse,2,4,2.4318695068359375e-05,0.00017070770263671875
1,2,4,5,bagging_remove_reverse_divide,4,4,2.5033950805664062e-05,0.0003108978271484375
1,2,4,6,random,4,4,2.4557113647460938e-05,0.0003421306610107422
1,2,4,6,bagging_divide,4,4,2.6226043701171875e-05,0.0003046989440917969
1,2,4,6,bagging_remove,4,4,2.574920654296875e-05,0.0002982616424560547
1,2,4,6,bagging_remove_divide,4,4,2.574920654296875e-05,0.00029754638671875
1,2,4,6,bagging_remove_reverse,4,4,2.4080276489257812e-05,0.00036525726318359375
1,2,4,6,bagging_remove_reverse_divide,4,4,2.4318695068359375e-05,0.0002930164337158203
1,2,4,7,random,3,4,2.5510787963867188e-05,0.0002608299255371094
1,2,4,7,bagging_divide,4,4,2.5510787963867188e-05,0.0003235340118408203
1,2,4,7,bagging_remove,3,4,2.5510787963867188e-05,0.00025391578674316406
1,2,4,7,bagging_remove_divide,4,4,2.574920654296875e-05,0.0002987384796142578
1,2,4,7,bagging_remove_reverse,4,4,2.4080276489257812e-05,0.0002827644348144531
1,2,4,7,bagging_remove_reverse_divide,4,4,2.5510787963867188e-05,0.0002987384796142578
1,2,4,8,random,4,4,2.5987625122070312e-05,0.0002970695495605469
1,2,4,8,bagging_divide,4,4,2.5510787963867188e-05,0.00029921531677246094
1,2,4,8,bagging_remove,4,4,3.0040740966796875e-05,0.0003085136413574219
1,2,4,8,bagging_remove_divide,4,4,2.4080276489257812e-05,0.0002853870391845703
1,2,4,8,bagging_remove_reverse,4,4,2.5272369384765625e-05,0.0002982616424560547
1,2,4,8,bagging_remove_reverse_divide,4,4,2.384185791015625e-05,0.0003437995910644531
1,2,4,9,random,2,4,2.5987625122070312e-05,0.00017714500427246094
1,2,4,9,bagging_divide,4,4,2.5987625122070312e-05,0.0002989768981933594
1,2,4,9,bagging_remove,4,4,2.4557113647460938e-05,0.0003180503845214844
1,2,4,9,bagging_remove_divide,4,4,2.47955322265625e-05,0.0002884864807128906
1,2,4,9,bagging_remove_reverse,4,4,2.5033950805664062e-05,0.0002963542938232422
1,2,4,9,bagging_remove_reverse_divide,4,4,2.47955322265625e-05,0.0002899169921875
1,2,4,10,random,4,4,3.886222839355469e-05,0.00029969215393066406
1,2,4,10,bagging_divide,4,4,2.574920654296875e-05,0.0003001689910888672
1,2,4,10,bagging_remove,4,4,2.5510787963867188e-05,0.0003085136413574219
1,2,4,10,bagging_remove_divide,4,4,2.6226043701171875e-05,0.000308990478515625
1,2,4,10,bagging_remove_reverse,4,4,2.5510787963867188e-05,0.00029730796813964844
1,2,4,10,bagging_remove_reverse_divide,4,4,2.574920654296875e-05,0.0003116130828857422
1,2,5,1,random,1,4,1.8596649169921875e-05,8.821487426757812e-05
1,2,5,1,bagging_divide,1,4,1.7881393432617188e-05,9.059906005859375e-05
1,2,5,1,bagging_remove,1,4,1.7404556274414062e-05,8.487701416015625e-05
1,2,5,1,bagging_remove_divide,1,4,1.7404556274414062e-05,8.225440979003906e-05
1,2,5,1,bagging_remove_reverse,1,4,1.811981201171875e-05,6.604194641113281e-05
1,2,5,1,bagging_remove_reverse_divide,1,4,1.71661376953125e-05,6.4849853515625e-05
1,2,5,2,random,2,4,1.7642974853515625e-05,0.00013589859008789062
1,2,5,2,bagging_divide,4,4,1.8358230590820312e-05,0.00033354759216308594
1,2,5,2,bagging_remove,2,4,1.7881393432617188e-05,0.00014328956604003906
1,2,5,2,bagging_remove_divide,3,4,1.9073486328125e-05,0.0002608299255371094
1,2,5,2,bagging_remove_reverse,1,4,1.6689300537109375e-05,8.416175842285156e-05
1,2,5,2,bagging_remove_reverse_divide,1,4,1.71661376953125e-05,8.535385131835938e-05
1,2,5,3,random,1,4,1.7881393432617188e-05,8.893013000488281e-05
1,2,5,3,bagging_divide,3,4,1.7881393432617188e-05,0.00025725364685058594
1,2,5,3,bagging_remove,4,4,1.8596649169921875e-05,0.0003342628479003906
1,2,5,3,bagging_remove_divide,4,4,1.7881393432617188e-05,0.00034809112548828125
1,2,5,3,bagging_remove_reverse,4,4,1.7881393432617188e-05,0.00033593177795410156
1,2,5,3,bagging_remove_reverse_divide,2,4,1.6689300537109375e-05,0.00013947486877441406
1,2,5,4,random,2,4,1.9311904907226562e-05,0.00013709068298339844
1,2,5,4,bagging_divide,4,4,1.811981201171875e-05,0.0003426074981689453
1,2,5,4,bagging_remove,4,4,1.8358230590820312e-05,0.0003364086151123047
1,2,5,4,bagging_remove_divide,2,4,1.8835067749023438e-05,0.00015091896057128906
1,2,5,4,bagging_remove_reverse,4,4,1.7404556274414062e-05,0.0003349781036376953
1,2,5,4,bagging_remove_reverse_divide,4,4,1.7881393432617188e-05,0.0003337860107421875
1,2,5,5,random,4,4,1.811981201171875e-05,0.0003407001495361328
1,2,5,5,bagging_divide,4,4,1.8358230590820312e-05,0.000335693359375
1,2,5,5,bagging_remove,4,4,1.8835067749023438e-05,0.0003364086151123047
1,2,5,5,bagging_remove_divide,4,4,1.7404556274414062e-05,0.0003440380096435547
1,2,5,5,bagging_remove_reverse,4,4,1.7881393432617188e-05,0.0003387928009033203
1,2,5,5,bagging_remove_reverse_divide,4,4,1.811981201171875e-05,0.00034546852111816406
1,2,5,6,random,4,4,1.8835067749023438e-05,0.000347137451171875
1,2,5,6,bagging_divide,4,4,1.8596649169921875e-05,0.00033545494079589844
1,2,5,6,bagging_remove,4,4,1.7404556274414062e-05,0.0003948211669921875
1,2,5,6,bagging_remove_divide,4,4,1.7881393432617188e-05,0.0003292560577392578
1,2,5,6,bagging_remove_reverse,4,4,1.7881393432617188e-05,0.0003371238708496094
1,2,5,6,bagging_remove_reverse_divide,2,4,1.811981201171875e-05,0.0001518726348876953
1,2,5,7,random,4,4,1.8358230590820312e-05,0.00032830238342285156
1,2,5,7,bagging_divide,4,4,1.8358230590820312e-05,0.00033402442932128906
1,2,5,7,bagging_remove,4,4,1.7642974853515625e-05,0.0004036426544189453
1,2,5,7,bagging_remove_divide,4,4,1.7642974853515625e-05,0.00032258033752441406
1,2,5,7,bagging_remove_reverse,4,4,1.7881393432617188e-05,0.00033664703369140625
1,2,5,7,bagging_remove_reverse_divide,4,4,1.9073486328125e-05,0.00034618377685546875
1,2,5,8,random,4,4,1.8596649169921875e-05,0.00032973289489746094
1,2,5,8,bagging_divide,4,4,1.811981201171875e-05,0.0003314018249511719
1,2,5,8,bagging_remove,4,4,1.8835067749023438e-05,0.0003407001495361328
1,2,5,8,bagging_remove_divide,4,4,5.7697296142578125e-05,0.0003631114959716797
1,2,5,8,bagging_remove_reverse,2,4,1.8358230590820312e-05,0.00015234947204589844
1,2,5,8,bagging_remove_reverse_divide,4,4,1.7881393432617188e-05,0.0003285408020019531
1,2,5,9,random,4,4,1.8358230590820312e-05,0.0003230571746826172
1,2,5,9,bagging_divide,4,4,1.8358230590820312e-05,0.00033593177795410156
1,2,5,9,bagging_remove,4,4,1.8596649169921875e-05,0.00033164024353027344
1,2,5,9,bagging_remove_divide,4,4,1.8358230590820312e-05,0.0003273487091064453
1,2,5,9,bagging_remove_reverse,4,4,1.811981201171875e-05,0.0003361701965332031
1,2,5,9,bagging_remove_reverse_divide,4,4,1.7881393432617188e-05,0.0004010200500488281
1,2,5,10,random,4,4,1.8596649169921875e-05,0.0003495216369628906
1,2,5,10,bagging_divide,4,4,1.9073486328125e-05,0.0003345012664794922
1,2,5,10,bagging_remove,4,4,1.8596649169921875e-05,0.00033593177795410156
1,2,5,10,bagging_remove_divide,4,4,1.8835067749023438e-05,0.0003628730773925781
1,2,5,10,bagging_remove_reverse,4,4,1.7881393432617188e-05,0.0003352165222167969
1,2,5,10,bagging_remove_reverse_divide,4,4,1.7642974853515625e-05,0.0003292560577392578
1,2,6,1,random,1,4,1.52587890625e-05,7.939338684082031e-05
1,2,6,1,bagging_divide,1,4,1.5020370483398438e-05,7.510185241699219e-05
1,2,6,1,bagging_remove,1,4,1.5020370483398438e-05,7.796287536621094e-05
1,2,6,1,bagging_remove_divide,1,4,1.4781951904296875e-05,7.772445678710938e-05
1,2,6,1,bagging_remove_reverse,1,4,1.5020370483398438e-05,5.5789947509765625e-05
1,2,6,1,bagging_remove_reverse_divide,1,4,1.4543533325195312e-05,5.6743621826171875e-05
1,2,6,2,random,2,4,1.5497207641601562e-05,9.298324584960938e-05
1,2,6,2,bagging_divide,4,4,1.5497207641601562e-05,0.00018262863159179688
1,2,6,2,bagging_remove,2,4,1.5735626220703125e-05,0.00012254714965820312
1,2,6,2,bagging_remove_divide,1,4,1.5497207641601562e-05,8.034706115722656e-05
1,2,6,2,bagging_remove_reverse,1,4,5.173683166503906e-05,6.937980651855469e-05
1,2,6,2,bagging_remove_reverse_divide,2,4,1.4543533325195312e-05,9.822845458984375e-05
1,2,6,3,random,2,4,1.5020370483398438e-05,9.107589721679688e-05
1,2,6,3,bagging_divide,4,4,1.5020370483398438e-05,0.00017762184143066406
1,2,6,3,bagging_remove,2,4,1.52587890625e-05,0.0001232624053955078
1,2,6,3,bagging_remove_divide,3,4,1.52587890625e-05,0.00017571449279785156
1,2,6,3,bagging_remove_reverse,3,4,1.5020370483398438e-05,0.00017762184143066406
1,2,6,3,bagging_remove_reverse_divide,1,4,1.4781951904296875e-05,7.772445678710938e-05
1,2,6,4,random,2,4,1.5735626220703125e-05,0.0001087188720703125
1,2,6,4,bagging_divide,4,4,1.52587890625e-05,0.00017881393432617188
1,2,6,4,bagging_remove,4,4,1.52587890625e-05,0.00018477439880371094
1,2,6,4,bagging_remove_divide,3,4,1.52587890625e-05,0.0001780986785888672
1,2,6,4,bagging_remove_reverse,3,4,1.4066696166992188e-05,0.0001766681671142578
1,2,6,4,bagging_remove_reverse_divide,4,4,1.4781951904296875e-05,0.00018262863159179688
1,2,6,5,random,3,4,1.5735626220703125e-05,0.00018525123596191406
1,2,6,5,bagging_divide,4,4,1.5020370483398438e-05,0.00018095970153808594
1,2,6,5,bagging_remove,4,4,1.52587890625e-05,0.00018334388732910156
1,2,6,5,bagging_remove_divide,4,4,1.5020370483398438e-05,0.0002503395080566406
1,2,6,5,bagging_remove_reverse,4,4,1.4543533325195312e-05,0.0001964569091796875
1,2,6,5,bagging_remove_reverse_divide,4,4,1.4781951904296875e-05,0.00018453598022460938
1,2,6,6,random,4,4,1.4781951904296875e-05,0.000202178955078125
1,2,6,6,bagging_divide,4,4,1.52587890625e-05,0.0001823902130126953
1,2,6,6,bagging_remove,4,4,1.4543533325195312e-05,0.0001919269561767578
1,2,6,6,bagging_remove_divide,4,4,1.5497207641601562e-05,0.00018310546875
1,2,6,6,bagging_remove_reverse,2,4,1.5020370483398438e-05,0.00012612342834472656
1,2,6,6,bagging_remove_reverse_divide,4,4,1.4781951904296875e-05,0.00018453598022460938
1,2,6,7,random,4,4,1.5974044799804688e-05,0.0001838207244873047
1,2,6,7,bagging_divide,4,4,1.4781951904296875e-05,0.00018405914306640625
1,2,6,7,bagging_remove,4,4,1.5020370483398438e-05,0.00019550323486328125
1,2,6,7,bagging_remove_divide,4,4,1.52587890625e-05,0.0001876354217529297
1,2,6,7,bagging_remove_reverse,4,4,1.5020370483398438e-05,0.00018215179443359375
1,2,6,7,bagging_remove_reverse_divide,4,4,1.4781951904296875e-05,0.00018262863159179688
1,2,6,8,random,4,4,1.5735626220703125e-05,0.00018215179443359375
1,2,6,8,bagging_divide,4,4,1.5497207641601562e-05,0.0001838207244873047
1,2,6,8,bagging_remove,4,4,1.52587890625e-05,0.0001838207244873047
1,2,6,8,bagging_remove_divide,4,4,1.52587890625e-05,0.00018334388732910156
1,2,6,8,bagging_remove_reverse,4,4,1.4781951904296875e-05,0.0001842975616455078
1,2,6,8,bagging_remove_reverse_divide,4,4,1.4781951904296875e-05,0.00018286705017089844
1,2,6,9,random,4,4,1.5735626220703125e-05,0.0001850128173828125
1,2,6,9,bagging_divide,4,4,1.5020370483398438e-05,0.00018405914306640625
1,2,6,9,bagging_remove,4,4,1.4781951904296875e-05,0.00019359588623046875
1,2,6,9,bagging_remove_divide,4,4,1.52587890625e-05,0.0001838207244873047
1,2,6,9,bagging_remove_reverse,4,4,1.52587890625e-05,0.00018596649169921875
1,2,6,9,bagging_remove_reverse_divide,4,4,1.4781951904296875e-05,0.0001850128173828125
1,2,6,10,random,4,4,1.5974044799804688e-05,0.00018453598022460938
1,2,6,10,bagging_divide,4,4,1.52587890625e-05,0.0001850128173828125
1,2,6,10,bagging_remove,4,4,1.5497207641601562e-05,0.0001842975616455078
1,2,6,10,bagging_remove_divide,4,4,1.4781951904296875e-05,0.00018215179443359375
1,2,6,10,bagging_remove_reverse,2,4,1.5020370483398438e-05,0.00012540817260742188
1,2,6,10,bagging_remove_reverse_divide,4,4,1.4781951904296875e-05,0.0001823902130126953
1,2,7,1,random,1,4,1.811981201171875e-05,8.988380432128906e-05
1,2,7,1,bagging_divide,1,4,1.8596649169921875e-05,9.083747863769531e-05
1,2,7,1,bagging_remove,1,4,1.8596649169921875e-05,9.179115295410156e-05
1,2,7,1,bagging_remove_divide,1,4,1.8358230590820312e-05,8.96453857421875e-05
1,2,7,1,bagging_remove_reverse,1,4,1.8835067749023438e-05,6.747245788574219e-05
1,2,7,1,bagging_remove_reverse_divide,1,4,1.7881393432617188e-05,6.628036499023438e-05
1,2,7,2,random,2,4,1.7642974853515625e-05,0.00011444091796875
1,2,7,2,bagging_divide,1,4,1.7404556274414062e-05,8.7738037109375e-05
1,2,7,2,bagging_remove,2,4,1.7881393432617188e-05,0.00011801719665527344
1,2,7,2,bagging_remove_divide,4,4,2.2172927856445312e-05,0.00022840499877929688
1,2,7,2,bagging_remove_reverse,1,4,3.075599670410156e-05,8.106231689453125e-05
1,2,7,2,bagging_remove_reverse_divide,1,4,1.7881393432617188e-05,8.249282836914062e-05
1,2,7,3,random,2,4,1.8358230590820312e-05,0.0001366138458251953
1,2,7,3,bagging_divide,4,4,1.811981201171875e-05,0.00020956993103027344
1,2,7,3,bagging_remove,2,4,1.8596649169921875e-05,0.0001373291015625
1,2,7,3,bagging_remove_divide,2,4,1.8596649169921875e-05,0.0001373291015625
1,2,7,3,bagging_remove_reverse,1,4,1.8596649169921875e-05,9.1552734375e-05
1,2,7,3,bagging_remove_reverse_divide,1,4,1.7642974853515625e-05,9.274482727050781e-05
1,2,7,4,random,2,4,1.7881393432617188e-05,0.0001614093780517578
1,2,7,4,bagging_divide,4,4,1.7881393432617188e-05,0.0002048015594482422
1,2,7,4,bagging_remove,4,4,1.7881393432617188e-05,0.00020194053649902344
1,2,7,4,bagging_remove_divide,4,4,1.8596649169921875e-05,0.00021123886108398438
